danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.789,0.212,3,-11.85,1,0.0493,0.85,3.08e-05,0.107,0.253,110.479,3
0.449,0.0942,11,-14.19,1,0.0437,0.92,0.0,0.124,0.21,203.498,1
0.656,0.219,4,-9.821,1,0.0433,0.967,0.0,0.0953,0.405,79.99,3
0.653,0.852,10,-4.255,1,0.239,0.0153,0.0,0.653,0.763,162.02,4
0.786,0.523,0,-7.583,0,0.21,0.622,0.000671,0.0978,0.379,80.042,4
0.74,0.467,6,-6.828,1,0.0325,0.45,5.17e-06,0.0968,0.352,134.033,4
0.61,0.229,6,-9.95,1,0.0313,0.837,0.000162,0.122,0.191,127.976,4
0.561,0.393,6,-10.728,1,0.0369,0.867,0.0,0.121,0.166,121.792,4
0.583,0.71,0,-5.428,1,0.0605,0.394,6.12e-06,0.162,0.553,89.777,4
0.506,0.643,11,-6.711,0,0.0909,0.108,0.0,0.194,0.258,186.024,4
0.495,0.856,10,-9.881,0,0.0504,0.000913,0.0,0.144,0.803,154.033,4
0.569,0.957,0,-9.433,0,0.0419,0.116,0.0,0.199,0.702,154.073,4
0.386,0.331,8,-6.536,1,0.033,0.767,0.0,0.145,0.368,72.88,4
0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,4
0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3
0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4
0.432,0.68,5,-4.839,1,0.0431,0.199,0.0,0.481,0.685,180.002,4
0.865,0.6,11,-5.738,0,0.099,0.292,0.0,0.0593,0.615,113.071,4
0.542,0.485,2,-7.718,1,0.146,0.842,0.0,0.0824,0.345,176.074,4
0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,4
0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4
0.439,0.828,11,-4.126,1,0.0581,0.0238,0.0,0.149,0.419,159.868,4
0.469,0.431,8,-5.838,1,0.0241,0.564,0.0,0.0902,0.211,83.826,4
0.501,0.976,10,-3.192,1,0.0874,0.0322,0.000613,0.0642,0.162,94.469,4
0.524,0.983,8,-1.825,1,0.116,0.00345,0.00114,0.204,0.706,141.998,4
0.621,0.9,11,-3.302,1,0.0605,0.00397,0.0,0.0787,0.817,131.971,4
0.505,0.94,0,-2.818,1,0.0667,0.204,0.0,0.0466,0.375,161.932,4
0.849,0.304,6,-15.932,0,0.212,0.824,0.198,0.11,0.693,98.0,4
0.687,0.632,2,-5.14,1,0.0309,0.0572,0.0,0.257,0.559,115.987,4
0.365,0.07,2,-17.095,1,0.0838,0.959,0.000977,0.111,0.443,174.053,3
0.493,0.122,2,-15.221,1,0.0337,0.924,6.62e-06,0.107,0.0626,110.359,4
0.584,0.739,7,-6.755,1,0.0318,0.309,0.0,0.109,0.593,79.304,4
0.319,0.927,1,-2.64,0,0.0549,8.98e-05,0.0941,0.325,0.233,178.081,4
0.563,0.545,11,-5.27,1,0.0288,0.478,3e-06,0.149,0.39,78.948,4
0.394,0.99,10,-0.589,0,0.188,0.0365,0.0,0.174,0.269,188.954,4
0.677,0.875,7,-4.023,1,0.0391,0.576,0.0,0.232,0.85,142.942,4
0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,4
0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,4
0.847,0.638,0,-3.764,1,0.0575,0.0596,0.0,0.0894,0.661,156.935,4
0.599,0.446,10,-6.511,0,0.0833,0.731,0.0,0.105,0.567,179.877,4
0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,4
0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,4
0.363,0.914,11,-2.899,0,0.0983,0.00183,0.0,0.335,0.678,177.968,4
0.348,0.492,7,-4.844,1,0.0324,0.171,0.0,0.116,0.3,171.637,4
0.472,0.907,2,-4.545,1,0.0546,0.00116,0.0,0.0645,0.441,164.994,4
0.61,0.963,11,-4.451,1,0.0576,0.075,0.0,0.256,0.839,133.747,4
0.465,0.412,8,-7.775,1,0.0293,0.601,0.0,0.204,0.145,95.968,4
0.676,0.857,10,-4.368,0,0.0438,0.0215,0.0,0.254,0.717,149.981,4
0.623,0.987,4,-2.03,0,0.128,0.0469,0.0,0.317,0.502,128.047,4
0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,4
0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,4
0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,4
0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4
0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,3
0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4
0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4
0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,4
0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,4
0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,4
0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4
0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,4
0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4
0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4
0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,4
0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,4
0.525,0.646,11,-4.963,1,0.0268,0.304,0.0,0.297,0.373,86.957,4
0.633,0.719,1,-8.329,1,0.0418,0.3,2.23e-05,0.34,0.334,112.013,4
0.641,0.618,0,-4.269,1,0.0259,0.0932,0.0,0.155,0.338,90.024,4
0.557,0.4,0,-8.16,1,0.0274,0.914,0.000897,0.107,0.348,100.205,4
0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,4
0.83,0.837,7,-2.082,1,0.0391,0.148,0.0,0.0782,0.787,123.94,4
0.607,0.926,5,-3.639,1,0.23,0.376,0.0,0.264,0.822,200.173,4
0.794,0.977,10,-5.637,1,0.178,0.526,0.00196,0.0616,0.687,150.008,4
0.574,0.909,4,-3.067,0,0.0861,0.0699,0.0,0.0544,0.489,146.723,4
0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,4
0.455,0.884,7,-2.719,0,0.0769,0.00897,0.0,0.197,0.39,149.98,4
0.607,0.281,11,-12.632,1,0.0258,0.733,0.000123,0.29,0.468,134.977,4
0.454,0.945,8,-4.939,0,0.0462,0.00151,3.09e-05,0.344,0.737,153.967,4
0.445,0.975,2,-2.184,0,0.19,0.00354,6.74e-06,0.293,0.496,188.099,4
0.529,0.998,7,-1.31,0,0.222,0.0011,2.46e-05,0.225,0.688,160.028,4
0.563,0.92,2,-1.983,1,0.0686,0.00449,3.29e-06,0.135,0.667,92.458,4
0.67,0.949,3,-2.0,1,0.0619,0.0148,0.000236,0.161,0.867,113.001,4
0.554,0.39,7,-5.74,1,0.0254,0.808,0.0,0.177,0.274,79.952,4
0.408,0.986,0,-3.871,1,0.126,0.00085,0.123,0.102,0.292,185.979,4
0.51,0.972,9,-1.844,1,0.119,0.236,0.0,0.187,0.559,160.015,4
0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4
0.421,0.496,6,-6.744,1,0.0591,0.478,2.13e-05,0.114,0.288,185.413,4
0.66,0.337,0,-7.201,1,0.0274,0.808,0.0,0.139,0.65,78.014,4
0.489,0.827,8,-3.148,1,0.0338,0.313,0.0,0.0955,0.58,142.956,4
0.409,0.266,1,-9.63,1,0.0333,0.584,0.0,0.103,0.119,133.566,3
0.716,0.612,1,-6.881,1,0.044,0.0214,0.000717,0.189,0.791,147.991,4
0.56,0.456,5,-7.362,0,0.0357,0.17,0.0,0.505,0.406,139.016,4
0.734,0.545,1,-9.771,1,0.0597,0.103,0.000289,0.0882,0.783,146.076,4
0.469,0.355,8,-5.66,1,0.0295,0.83,3.12e-06,0.108,0.226,90.816,4
0.694,0.447,10,-10.454,1,0.0337,0.944,0.117,0.0951,0.349,106.903,4
0.552,0.427,6,-9.769,1,0.193,0.11,6.38e-05,0.09,0.402,69.682,4
0.838,0.757,11,-6.206,0,0.0863,0.0788,0.0,0.0442,0.729,126.019,4
0.457,0.306,4,-10.247,1,0.0283,0.678,1.39e-06,0.094,0.206,113.993,3
0.647,0.78,3,-3.58,1,0.0715,0.257,0.0,0.0888,0.35,165.94,4
0.673,0.459,7,-7.566,1,0.0294,0.699,0.0,0.0621,0.327,90.0,4
0.614,0.164,9,-12.98,1,0.0373,0.759,0.0,0.0766,0.425,135.322,4
0.654,0.649,7,-4.931,1,0.0478,0.00641,1.71e-06,0.181,0.528,92.938,4
0.755,0.782,1,-3.855,1,0.0294,0.173,0.0,0.0685,0.809,102.086,4
0.386,0.719,9,-8.668,1,0.0953,0.0582,0.09,0.184,0.233,172.395,3
0.292,0.761,5,-6.106,1,0.0434,0.000887,0.0,0.127,0.25,159.987,4
0.647,0.661,7,-4.892,1,0.029,0.113,4.76e-06,0.31,0.771,139.862,4
0.683,0.195,3,-13.558,0,0.0293,0.878,0.0187,0.0867,0.337,99.742,3
0.543,0.901,1,-4.8,1,0.219,0.0118,0.0,0.325,0.75,199.892,4
0.425,0.939,2,-3.498,1,0.054,0.00361,0.0,0.331,0.638,150.015,4
0.61,0.827,5,-5.099,0,0.0482,0.0509,0.0,0.053,0.68,116.98,4
0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,4
0.697,0.702,1,-4.271,1,0.0322,0.502,0.0,0.108,0.58,91.946,4
0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,4
0.743,0.377,8,-5.463,1,0.031,0.61,0.0,0.0808,0.56,94.024,4
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
0.68,0.584,8,-4.457,1,0.034,0.443,0.0,0.0628,0.239,118.06,4
0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4
0.905,0.962,4,-3.197,1,0.0856,0.0299,0.0,0.0272,0.906,129.969,4
0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,4
0.643,0.841,2,-3.834,0,0.0665,0.0133,1.39e-06,0.312,0.764,145.999,4
0.73,0.558,4,-4.403,1,0.0418,0.354,0.0,0.165,0.744,100.044,4
0.599,0.816,11,-3.412,0,0.0556,0.0911,2.17e-06,0.0961,0.399,106.962,4
0.74,0.854,8,-2.209,1,0.0525,0.0783,0.000532,0.253,0.856,114.029,4
0.552,0.923,4,-2.015,1,0.0355,0.178,0.0,0.13,0.923,201.865,4
0.453,0.522,4,-5.013,1,0.0521,0.647,0.0,0.105,0.29,70.004,4
0.279,0.515,7,-4.511,1,0.0305,0.75,0.000114,0.188,0.173,139.694,4
0.492,0.615,2,-6.663,1,0.244,0.196,0.0,0.0772,0.458,90.081,4
0.716,0.557,1,-5.889,1,0.0308,0.776,0.0,0.121,0.625,106.986,4
0.615,0.871,9,-1.248,1,0.0516,0.0427,0.0,0.254,0.297,123.915,4
0.382,0.672,7,-2.836,1,0.032,0.351,0.0,0.144,0.236,143.643,4
0.563,0.803,0,-2.144,1,0.0451,0.342,0.0,0.381,0.548,97.977,4
0.475,0.712,6,-3.306,1,0.0431,0.138,0.0,0.0936,0.443,169.796,4
0.488,0.132,2,-12.332,1,0.0389,0.942,4.3e-05,0.108,0.209,136.189,4
0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,4
0.529,0.499,4,-6.37,1,0.0324,0.476,0.0,0.0949,0.169,135.745,4
0.688,0.608,6,-5.675,0,0.0721,0.523,0.0,0.321,0.567,99.946,4
0.701,0.553,3,-3.393,1,0.0287,0.528,0.0,0.147,0.515,94.023,4
0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,4
0.623,0.354,9,-11.988,0,0.0394,0.948,0.0052,0.0998,0.358,104.32,3
0.394,0.918,0,-2.133,1,0.0628,0.0286,0.00117,0.17,0.324,168.166,4
0.521,0.621,5,-5.268,1,0.0289,0.411,0.0,0.211,0.377,72.982,4
0.702,0.333,10,-9.602,1,0.0341,0.77,0.0,0.131,0.336,117.884,3
0.701,0.701,3,-5.431,1,0.0392,0.328,0.0,0.304,0.636,119.922,4
0.531,0.675,4,-6.246,1,0.0328,0.116,9.38e-05,0.0965,0.548,107.943,4
0.389,0.797,4,-4.904,1,0.0516,0.62,2.26e-05,0.373,0.305,123.576,4
0.666,0.474,0,-6.763,1,0.0534,0.157,0.000208,0.124,0.447,115.911,4
0.753,0.266,11,-11.453,1,0.0478,0.759,0.0,0.11,0.321,142.026,4
0.419,0.272,0,-8.123,1,0.0486,0.725,0.0,0.113,0.415,191.727,3
0.448,0.254,8,-17.772,0,0.0638,0.788,0.0178,0.109,0.13,96.038,4
0.698,0.848,11,-7.706,1,0.0949,0.0506,3.46e-06,0.353,0.629,88.019,4
0.456,0.401,5,-7.217,1,0.0316,0.718,0.0,0.143,0.224,99.827,4
0.73,0.205,2,-15.489,1,0.0957,0.872,0.0593,0.095,0.206,124.989,4
0.788,0.545,3,-7.647,1,0.0487,0.475,0.0138,0.134,0.583,119.948,4
0.767,0.63,1,-8.201,1,0.0414,0.0562,0.000744,0.0647,0.869,116.998,1
0.599,0.541,2,-6.984,1,0.299,0.817,0.0,0.834,0.557,129.939,4
0.508,0.213,5,-13.998,1,0.0364,0.829,1.11e-05,0.123,0.512,100.764,4
0.592,0.817,3,-3.997,1,0.0436,0.0503,0.0,0.209,0.53,124.02,4
0.82,0.494,1,-9.151,1,0.0309,0.281,0.0358,0.154,0.909,109.956,4
0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,4
0.4,0.354,9,-11.232,1,0.0411,0.74,2.25e-06,0.117,0.2,83.329,4
0.648,0.624,7,-5.182,1,0.0418,0.71,4.62e-06,0.168,0.352,124.994,4
0.721,0.398,0,-7.967,1,0.0374,0.274,0.267,0.112,0.216,118.04,4
0.808,0.595,5,-7.861,1,0.0286,0.0338,0.0019,0.498,0.926,99.986,4
0.8,0.129,8,-14.569,1,0.0486,0.959,0.0653,0.103,0.261,123.915,4
0.616,0.322,2,-8.997,1,0.0474,0.824,0.0,0.106,0.356,141.076,4
0.476,0.265,10,-9.462,1,0.0376,0.829,0.0,0.155,0.289,114.478,4
0.625,0.611,1,-5.766,1,0.0358,0.00145,0.000147,0.0793,0.839,120.479,4
0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,4
0.559,0.507,1,-5.502,1,0.0437,0.412,0.0,0.268,0.48,81.823,4
0.704,0.502,1,-6.272,1,0.137,0.743,2.44e-05,0.113,0.501,87.013,4
0.501,0.398,6,-12.512,0,0.0648,0.568,0.0,0.153,0.689,178.064,4
0.743,0.666,11,-8.337,1,0.0546,0.432,1.77e-05,0.129,0.492,101.002,4
0.523,0.55,0,-7.719,1,0.0437,0.0668,0.0,0.145,0.372,142.273,4
0.477,0.556,1,-10.063,1,0.0613,0.196,0.0,0.0885,0.541,104.721,4
0.727,0.734,7,-6.997,1,0.033,0.483,1.15e-05,0.234,0.735,152.045,4
0.524,0.733,7,-4.669,1,0.0938,0.593,0.0,0.0931,0.674,112.716,4
0.571,0.761,0,-4.748,1,0.143,0.398,1.08e-05,0.127,0.217,129.889,4
0.64,0.292,3,-11.706,1,0.0468,0.336,0.000628,0.436,0.491,155.074,4
0.76,0.67,8,-6.285,1,0.0349,0.713,1.64e-05,0.106,0.739,120.954,4
0.617,0.579,6,-6.157,1,0.0442,0.174,0.0,0.131,0.654,74.988,4
0.429,0.798,3,-5.361,0,0.0836,0.537,0.0,0.0676,0.393,99.482,4
0.439,0.481,2,-7.882,1,0.0276,0.709,0.111,0.0556,0.339,111.822,3
0.539,0.524,4,-8.279,1,0.236,0.0473,0.000349,0.0806,0.729,174.047,3
0.83,0.407,8,-7.457,1,0.0511,0.0611,0.000525,0.108,0.654,116.007,4
0.552,0.236,4,-12.252,1,0.0318,0.657,0.0,0.0988,0.619,90.0,4
0.463,0.756,4,-5.964,1,0.0775,0.379,6.08e-05,0.117,0.239,161.961,4
0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,4
0.518,0.0659,6,-20.389,1,0.0659,0.965,0.0588,0.0924,0.189,118.252,4
0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,4
0.496,0.0223,1,-15.931,0,0.048,0.955,0.000492,0.161,0.208,130.358,4
0.42,0.324,7,-11.829,1,0.0302,0.908,0.000434,0.11,0.322,91.729,4
0.612,0.727,4,-5.141,1,0.0492,0.173,5.61e-05,0.273,0.677,119.907,4
0.451,0.907,10,-7.362,1,0.291,0.0838,0.832,0.137,0.317,151.988,4
0.515,0.96,7,-4.518,1,0.0383,2.72e-06,0.689,0.4,0.11,122.998,4
0.54,0.0895,5,-11.071,1,0.0393,0.961,1.05e-05,0.0893,0.156,70.537,4
0.677,0.549,0,-5.335,1,0.189,0.251,1.15e-06,0.148,0.221,144.883,4
0.492,0.468,5,-8.818,1,0.0336,0.305,1.35e-05,0.835,0.267,95.848,4
0.508,0.365,2,-10.249,1,0.0494,0.681,0.0,0.0958,0.277,119.921,4
0.623,0.36,9,-11.99,0,0.0424,0.948,0.00407,0.0985,0.344,104.368,3
0.486,0.769,3,-4.289,1,0.197,0.0286,0.0,0.315,0.779,79.577,4
0.386,0.719,9,-8.668,1,0.0953,0.0582,0.09,0.184,0.233,172.395,3
0.595,0.636,10,-5.297,0,0.031,0.111,0.00689,0.362,0.312,80.019,4
0.642,0.453,9,-8.333,1,0.0466,0.329,0.0,0.0721,0.496,82.046,4
0.758,0.278,11,-16.436,1,0.113,0.779,9.62e-05,0.0843,0.8,125.013,4
0.657,0.467,10,-8.849,1,0.0437,0.316,0.00215,0.0891,0.21,135.143,4
0.625,0.248,6,-8.745,0,0.0322,0.964,4.72e-06,0.249,0.479,113.956,4
0.31,0.206,4,-11.295,1,0.0478,0.908,1.65e-05,0.104,0.123,174.785,4
0.686,0.532,7,-6.959,1,0.0423,0.133,0.0,0.0688,0.224,109.072,4
0.659,0.502,4,-6.538,1,0.0375,0.363,5.14e-06,0.432,0.512,101.913,4
0.86,0.422,1,-9.785,1,0.0296,0.541,0.00449,0.139,0.523,99.958,4
0.599,0.427,5,-9.037,1,0.0242,0.747,0.105,0.0984,0.111,73.801,4
0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4
0.481,0.965,8,-2.993,1,0.0875,0.000903,0.000733,0.476,0.66,155.934,4
0.519,0.873,6,-3.555,0,0.0393,0.0301,0.0,0.276,0.241,108.246,4
0.415,0.665,9,-6.374,1,0.0291,0.0792,3.6e-06,0.0926,0.721,202.173,4
0.615,0.436,8,-5.804,0,0.0348,0.201,0.000946,0.192,0.317,133.895,3
0.628,0.741,0,-6.733,1,0.0383,0.229,3.44e-05,0.163,0.317,120.005,4
0.542,0.654,5,-5.455,1,0.0311,0.444,0.0,0.117,0.339,78.012,4
0.387,0.72,9,-8.653,1,0.0962,0.0571,0.0921,0.184,0.238,172.401,3
0.599,0.546,7,-6.984,1,0.0328,0.789,2.8e-05,0.116,0.263,89.98,4
0.566,0.695,4,-5.961,1,0.0282,0.125,3.56e-05,0.0888,0.191,101.912,4
0.444,0.611,8,-7.525,1,0.047,0.00242,0.00267,0.124,0.205,119.713,4
0.533,0.676,4,-6.247,1,0.0328,0.127,9.89e-05,0.097,0.551,107.936,4
0.656,0.577,10,-10.143,1,0.0515,0.871,0.00727,0.0999,0.845,82.003,4
0.576,0.714,6,-5.247,1,0.0595,0.395,0.0,0.115,0.321,144.981,4
0.518,0.447,5,-14.461,1,0.0338,0.23,0.0426,0.171,0.792,150.059,4
0.666,0.474,0,-6.763,1,0.0534,0.157,0.000208,0.124,0.447,115.911,4
0.518,0.0659,6,-20.389,1,0.0659,0.965,0.0588,0.0924,0.189,118.252,4
0.638,0.293,3,-11.703,1,0.0478,0.342,0.000624,0.448,0.488,155.083,4
0.82,0.494,1,-9.151,1,0.0309,0.281,0.0358,0.154,0.909,109.956,4
0.612,0.727,4,-5.141,1,0.0492,0.173,5.61e-05,0.273,0.677,119.907,4
0.753,0.266,11,-11.453,1,0.0478,0.759,0.0,0.11,0.321,142.026,4
0.685,0.532,7,-6.966,1,0.041,0.133,0.0,0.0686,0.223,109.062,4
0.8,0.728,9,-7.22,1,0.0498,0.0408,0.0,0.321,0.922,114.961,4
0.432,0.457,5,-7.306,0,0.0395,0.166,0.0,0.507,0.403,138.868,4
0.473,0.492,9,-15.508,1,0.0402,0.00295,1.25e-05,0.332,0.446,132.98,4
0.6,0.789,1,-5.577,1,0.0354,0.0795,6e-05,0.106,0.602,151.026,4
0.387,0.117,9,-19.583,1,0.0887,0.949,0.00204,0.262,0.19,169.18,4
0.5,0.0506,8,-22.695,1,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4
0.535,0.191,7,-12.205,1,0.076,0.922,1.63e-05,0.186,0.504,116.764,4
0.847,0.305,6,-15.933,0,0.208,0.819,0.205,0.11,0.694,97.994,4
0.452,0.114,0,-21.539,1,0.298,0.95,1.82e-05,0.127,0.349,173.167,3
0.665,0.287,8,-14.923,1,0.04,0.938,0.149,0.103,0.386,133.924,4
0.667,0.663,9,-10.577,1,0.0346,0.456,0.00316,0.703,0.507,118.947,4
0.74,0.395,11,-11.24,0,0.347,0.916,5.05e-05,0.102,0.61,127.086,4
0.205,0.131,9,-21.094,1,0.0488,0.992,0.824,0.117,0.0363,112.244,4
0.569,0.0358,7,-18.816,1,0.162,0.956,0.000183,0.191,0.743,74.006,3
0.575,0.66,10,-12.256,1,0.211,0.844,5.89e-05,0.313,0.714,155.357,4
0.557,0.179,7,-14.374,1,0.207,0.967,0.0,0.115,0.718,171.522,3
0.491,0.0915,9,-19.078,1,0.0763,0.971,0.000204,0.376,0.294,101.097,4
0.723,0.27,7,-14.253,1,0.0813,0.938,0.0,0.125,0.582,145.002,4
0.69,0.051,7,-20.444,1,0.0421,0.962,0.205,0.126,0.318,110.099,3
0.472,0.0324,10,-21.093,1,0.0631,0.956,0.00532,0.113,0.0458,127.838,3
0.714,0.0559,8,-22.498,1,0.228,0.958,0.0439,0.174,0.398,104.356,4
0.588,0.152,9,-18.513,0,0.414,0.884,0.00267,0.113,0.559,126.03,4
0.284,0.00835,0,-24.357,1,0.0816,0.983,0.012,0.112,0.0853,141.096,4
0.741,0.307,7,-12.643,1,0.0789,0.936,0.0,0.191,0.538,144.987,4
0.43,0.172,2,-12.105,1,0.035,0.966,0.0115,0.137,0.352,117.189,5
0.721,0.499,2,-13.561,1,0.0769,0.357,0.867,0.0738,0.975,159.819,4
0.588,0.129,7,-19.413,0,0.176,0.982,0.00092,0.248,0.465,89.149,4
0.439,0.032,2,-24.026,1,0.0697,0.924,0.0621,0.113,0.279,150.514,3
0.747,0.404,11,-11.233,0,0.339,0.914,1.13e-05,0.11,0.596,126.894,4
0.346,0.1,9,-15.542,1,0.0362,0.615,0.00246,0.111,0.107,83.301,4
0.519,0.275,2,-15.949,1,0.0383,0.645,0.135,0.356,0.113,75.148,4
0.466,0.114,5,-17.34,1,0.0667,0.923,0.0418,0.0687,0.21,85.199,4
0.721,0.763,9,-4.287,1,0.057,0.0258,0.0,0.0747,0.963,118.032,4
0.572,0.574,7,-7.124,1,0.107,0.0773,0.0035,0.153,0.528,117.991,4
0.445,0.367,0,-13.086,1,0.0452,0.761,0.075,0.0987,0.202,155.675,4
0.521,0.509,3,-8.059,1,0.0276,0.738,0.784,0.119,0.37,153.563,4
0.309,0.0925,8,-15.885,1,0.0356,0.971,0.00212,0.102,0.245,89.829,3
0.518,0.208,10,-12.273,1,0.0363,0.855,5.15e-06,0.12,0.42,179.836,4
0.411,0.361,5,-8.466,1,0.0302,0.92,2.36e-06,0.102,0.315,86.325,4
0.502,0.239,7,-13.859,1,0.0588,0.949,0.0282,0.113,0.476,117.507,4
0.68,0.406,9,-11.313,1,0.0414,0.782,0.00019,0.11,0.551,119.901,4
0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4
0.696,0.12,11,-15.161,1,0.0371,0.966,0.00242,0.106,0.422,98.805,3
0.575,0.274,0,-10.242,1,0.035,0.908,8.67e-05,0.146,0.214,87.13,4
0.482,0.273,0,-13.396,1,0.043,0.792,0.00223,0.109,0.142,118.952,4
0.433,0.126,7,-20.93,1,0.0384,0.952,0.223,0.115,0.0782,88.572,3
0.321,0.179,8,-12.934,1,0.0312,0.929,0.00405,0.108,0.284,104.674,4
0.755,0.53,8,-12.514,1,0.146,0.92,0.0334,0.15,0.903,103.985,4
0.721,0.797,8,-5.468,1,0.03,0.0421,0.00436,0.368,0.684,109.715,4
0.402,0.456,0,-7.852,1,0.043,0.0301,0.0,0.137,0.254,98.928,4
0.575,0.716,6,-5.148,1,0.0279,0.0213,0.000275,0.0658,0.498,92.518,4
0.712,0.799,8,-5.009,1,0.0377,0.106,1.29e-06,0.143,0.8,96.027,4
0.435,0.191,10,-12.436,1,0.0396,0.919,0.033,0.114,0.193,112.1,4
0.471,0.152,7,-16.166,1,0.0335,0.931,0.115,0.0981,0.0561,64.874,4
0.386,0.0502,4,-21.084,1,0.0717,0.983,0.00046,0.351,0.338,164.866,3
0.823,0.52,5,-12.873,0,0.0831,0.364,0.00438,0.0772,0.685,111.025,4
0.491,0.0861,4,-14.991,1,0.0565,0.992,0.0124,0.0932,0.391,86.038,4
0.684,0.395,0,-13.957,1,0.339,0.458,0.0532,0.0744,0.505,200.042,4
0.736,0.376,0,-9.48,1,0.0324,0.837,3.48e-06,0.151,0.633,108.066,4
0.361,0.413,3,-12.43,1,0.065,0.931,0.000179,0.231,0.336,149.301,4
0.665,0.802,8,-7.259,1,0.0386,0.0641,0.145,0.0737,0.555,117.005,4
0.314,0.069,0,-18.693,1,0.0412,0.986,0.0178,0.0877,0.439,169.681,4
0.394,0.0711,2,-19.41,1,0.0559,0.98,0.00726,0.184,0.358,157.592,3
0.244,0.0265,4,-26.889,1,0.0374,0.995,0.914,0.0773,0.0614,37.297,3
0.437,0.206,0,-14.173,1,0.0469,0.94,0.00439,0.107,0.433,155.05,4
0.211,0.11,10,-15.634,1,0.0374,0.964,0.00741,0.156,0.0981,162.201,3
0.444,0.0667,2,-15.892,1,0.0491,0.993,0.00016,0.128,0.318,82.602,3
0.641,0.398,2,-12.237,1,0.054,0.838,0.000102,0.539,0.461,145.043,4
0.529,0.622,7,-11.109,1,0.026,0.333,0.924,0.0962,0.307,104.999,4
0.586,0.231,11,-9.534,1,0.0321,0.781,0.0,0.152,0.238,112.136,5
0.584,0.103,9,-20.557,1,0.0336,0.889,0.934,0.102,0.0845,102.979,4
0.584,0.365,0,-15.69,1,0.0401,0.298,0.873,0.131,0.478,124.182,4
0.425,0.298,1,-7.877,1,0.0419,0.831,0.0,0.0986,0.27,77.717,4
0.51,0.622,2,-5.727,1,0.0242,0.0108,4.11e-06,0.127,0.424,99.934,4
